loan_amnt,term,installment,emp_length,home_ownership,verification_status,issue_d,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,log_annual_inc,fico_score,log_revol_bal,charged_off
1500,36,57.59,9,MORTGAGE,Source Verified,16-Jul,car,22.45,1988,20,0,84.9,31,Individual,3,0,4.763435481,677,4.104998949,0
1000,36,33.6,9,RENT,Source Verified,16-Jul,car,29.1,2006,6,0,64.5,21,Individual,0,0,4.602070849,662,4.300943128,0
4325,36,140.41,1,RENT,Verified,17-Sep,car,9.42,2013,6,0,0,9,Individual,0,0,4.30105171,747,0,0
4800,36,148.98,10,MORTGAGE,Verified,17-Sep,car,13.55,2000,15,0,29.4,21,Individual,3,0,4.903095416,772,4.360725916,0
2200,36,75.28,4,RENT,Source Verified,17-Sep,car,21.1,2013,3,0,44.4,4,Individual,0,0,4.401417774,732,3.902492421,0
15000,60,357.25,10,MORTGAGE,Source Verified,17-Sep,car,8.93,2006,8,1,0,28,Individual,2,1,5.000004343,692,0,0
18000,36,642.56,10,MORTGAGE,Verified,17-Sep,car,11.44,1989,8,0,6.2,27,Individual,4,0,5.012841441,677,3.275080898,0
5000,36,180.92,3,OWN,Verified,17-Sep,car,33.79,2007,18,0,28.7,37,Individual,0,0,4.845104244,692,4.022263366,0
4500,36,139.38,2,RENT,Not Verified,17-Sep,car,11.79,1998,8,0,5.7,17,Individual,0,0,4.69897869,717,3.460446784,0
2400,36,74.34,0,MORTGAGE,Not Verified,17-Sep,car,5.2,2000,13,1,14.7,22,Individual,2,1,4.778158489,712,3.792951708,0
2000,36,75.82,2,RENT,Verified,17-Sep,car,37.4,2007,15,0,4.9,31,Individual,0,0,4.69897869,692,3.103461622,0
2500,36,83.03,10,MORTGAGE,Verified,17-Sep,car,21.1,2003,7,0,43.7,14,Individual,1,0,4.679800249,787,4.180412633,0
2000,36,64.93,1,RENT,Not Verified,17-Sep,car,16.76,1996,5,0,77.4,27,Individual,0,0,4.491375703,747,3.913972712,0
7800,36,241.1,9,RENT,Not Verified,17-Sep,car,19.82,1985,13,0,40.4,28,Individual,4,0,5.041365047,742,4.442197464,0
4400,36,161.36,,OWN,Not Verified,17-Sep,car,21.3,1995,8,0,39.7,17,Individual,0,0,4.112638511,692,3.729650668,0
6000,36,199.26,10,MORTGAGE,Source Verified,17-Sep,car,9.01,2003,18,0,9.5,41,Individual,3,0,5.161370997,707,3.848250715,0
5000,36,169.9,2,RENT,Source Verified,17-Sep,car,16.56,2002,12,0,10.4,17,Individual,0,0,4.944487607,727,3.563955465,0
15000,60,345.85,0,MORTGAGE,Not Verified,17-Sep,car,11.21,1996,5,0,50.5,13,Joint App,0,0,4.845104244,707,3.946009885,0
1500,36,51.33,10,MORTGAGE,Not Verified,17-Aug,car,3.95,2005,7,0,23.1,54,Individual,5,0,4.857338528,662,3.85672889,0
12000,60,279.72,3,OWN,Source Verified,17-Aug,car,10.25,2007,9,0,15.7,11,Joint App,1,0,4.544080453,712,3.613524703,0
4000,36,142.8,10,OWN,Not Verified,17-Aug,car,21.02,1988,13,0,92.9,20,Individual,2,0,4.845104244,692,4.117171828,0
8000,36,240.92,2,MORTGAGE,Not Verified,17-Aug,car,34.31,1994,12,1,3.7,33,Joint App,3,1,4.623259631,732,3.042969073,0
13425,60,355.69,3,OWN,Verified,17-Sep,car,8.25,2001,15,2,21.7,27,Individual,0,0,4.602027418,667,3.327358934,1
9000,36,294.27,5,MORTGAGE,Source Verified,17-Aug,car,13.76,1993,7,0,48.4,15,Individual,0,0,4.653222165,667,3.771366971,0
15000,36,490.45,10,OWN,Not Verified,17-Aug,car,0.69,2005,2,0,0.9,9,Individual,0,0,4.544080453,792,1.826074803,0
10000,36,326.97,3,MORTGAGE,Source Verified,17-Aug,car,17.02,2006,5,0,69.5,7,Individual,1,0,4.812920038,672,2.84260924,0
15000,36,486.98,10,RENT,Not Verified,17-Aug,car,19.52,1984,14,0,47.7,23,Individual,1,0,4.977728177,707,4.245562017,0
10000,36,335.12,8,RENT,Not Verified,17-Aug,car,23.75,2006,5,0,58.7,10,Individual,0,0,4.544080453,697,4.130076333,0
3000,36,98.09,4,RENT,Source Verified,17-Aug,car,18.74,2000,11,1,22.5,30,Individual,1,1,4.678527484,662,3.311753861,0
32000,60,671.13,9,MORTGAGE,Verified,17-Aug,car,9.29,1993,8,0,12.6,17,Individual,4,0,4.954247335,822,3.934548948,1
25000,60,608.22,10,RENT,Source Verified,17-Aug,car,1.53,2004,9,0,5.7,10,Individual,0,0,4.875067054,762,2.745855195,0
8500,36,288.83,10,MORTGAGE,Source Verified,17-Aug,car,29.83,2001,16,0,88,39,Individual,1,0,4.857338528,682,4.558492569,0
10000,36,371.64,10,MORTGAGE,Not Verified,17-Aug,car,9.78,1986,13,0,42.4,35,Individual,0,0,4.812920038,667,4.078710505,0
6000,36,192.03,8,RENT,Not Verified,17-Aug,car,6.64,2005,7,0,15.4,13,Individual,0,0,4.477135731,707,3.623972512,0
4000,36,140.67,10,RENT,Not Verified,17-Aug,car,21.72,1999,15,0,78.1,26,Individual,0,0,5.091934696,707,4.543869464,0
2100,36,73.86,10,MORTGAGE,Verified,17-Aug,car,18.16,2003,17,1,18.6,24,Individual,2,1,4.792398694,707,3.71130096,0
10000,60,259.58,5,OWN,Source Verified,17-Aug,car,33.12,1998,7,0,95.6,15,Individual,0,0,4.653222165,667,4.09464579,0
7925,36,269.29,5,RENT,Source Verified,17-Aug,car,20.64,2007,6,0,18.5,15,Individual,1,0,4.732401802,777,3.828917562,0
7000,36,227.26,1,OWN,Source Verified,17-Aug,car,13.65,1989,9,1,43.4,23,Individual,1,1,4.653222165,662,3.686636269,0
16700,60,479.27,6,MORTGAGE,Source Verified,17-Aug,car,8.78,1991,18,0,18.5,29,Individual,4,0,4.579795025,712,3.929316727,0
3500,36,121.42,2,OWN,Source Verified,17-Aug,car,1.75,2013,2,0,97.2,11,Individual,2,0,4.740370586,662,3.349665984,0
14000,36,475.71,10,OWN,Not Verified,17-Aug,car,9.99,2004,10,1,13,15,Individual,1,1,4.82995312,677,3.511749711,0
7500,36,232.3,5,RENT,Source Verified,17-Aug,car,14.93,2006,7,0,20.1,19,Individual,0,0,4.556314564,697,3.513617074,0
11000,36,368.63,,RENT,Not Verified,17-Aug,car,27.1,1973,25,0,32.7,48,Individual,0,0,4.69897869,677,4.560480519,0
12000,36,386.82,10,MORTGAGE,Source Verified,17-Aug,car,13.64,2002,13,0,40.4,30,Individual,4,0,5.130336985,712,4.473472372,0
19200,36,675.21,10,RENT,Source Verified,17-Aug,car,17.2,2006,15,0,33.3,28,Individual,0,0,4.602070849,717,4.07776749,0
3000,36,92.92,3,RENT,Not Verified,17-Aug,car,19.5,2005,4,0,10.6,33,Individual,0,0,4.447173542,692,2.629409599,0
20000,36,644.69,,OWN,Not Verified,17-Aug,car,17.79,1999,16,0,18.6,23,Individual,0,0,4.80618676,782,4.096284178,0
5200,36,160.73,3,MORTGAGE,Source Verified,17-Aug,car,6.47,1977,13,0,0.3,32,Individual,3,0,4.863328809,782,2.357934847,0
3000,36,92.92,3,RENT,Not Verified,17-Jul,car,16.51,1998,15,0,7.8,32,Individual,0,0,4.39795738,787,3.397766256,0
9600,36,297.35,0,MORTGAGE,Not Verified,17-Jul,car,14.27,2012,6,0,23.8,12,Joint App,2,0,4.653222165,752,3.245759356,0
11000,36,344.55,10,OWN,Verified,17-Jul,car,5.66,2002,5,0,1.1,26,Individual,2,0,4.924284456,757,2.537819095,0
7200,36,225.53,2,MORTGAGE,Not Verified,17-Jul,car,7.96,2011,5,1,0,13,Joint App,0,1,4.740370586,702,0,0
13000,36,402.66,8,MORTGAGE,Not Verified,17-Jul,car,12.46,2000,6,0,12.5,12,Individual,2,0,4.832515299,812,3.844477176,0
4000,36,130.79,2,RENT,Not Verified,17-Jul,car,21.79,2014,18,0,29.9,19,Individual,0,0,4.602070849,672,3.863084825,0
10000,36,326.97,1,RENT,Not Verified,17-Jul,car,1.52,2008,9,0,10.9,30,Individual,1,0,5.041396633,667,3.573683693,0
4500,36,162.83,6,MORTGAGE,Source Verified,17-Jul,car,9.39,2003,17,0,36.5,34,Individual,2,0,4.69897869,692,3.269979677,0
3000,36,104.07,5,RENT,Source Verified,17-Jul,car,3.19,2007,9,1,22.3,25,Individual,0,1,4.763435481,672,3.577261954,0
8500,36,311.71,1,RENT,Source Verified,17-Jul,car,1.2,2003,6,0,11.9,7,Individual,0,0,4.716011695,682,3.147676324,0
7000,36,210.81,3,MORTGAGE,Not Verified,17-Jul,car,23.21,2001,7,0,42.9,10,Individual,1,0,4.826081285,732,4.128205344,0
8375,36,268.05,10,MORTGAGE,Source Verified,17-Jul,car,10.2,2008,6,0,50.2,17,Individual,2,0,4.69897869,727,4.212294167,0
3025,36,110.94,2,MORTGAGE,Source Verified,17-Jul,car,13.3,2003,11,2,21.5,23,Individual,3,2,4.491375703,662,3.60260252,0
6300,36,211.13,10,MORTGAGE,Verified,17-Jul,car,23.82,2007,15,0,11.6,16,Individual,1,0,5.012824575,707,4.097083696,0
3700,36,122.88,5,RENT,Source Verified,17-Jul,car,11.25,1999,5,0,0,10,Individual,0,0,4.380229337,792,0,0
2650,36,107.2,4,RENT,Not Verified,17-Jul,car,14.2,2014,5,0,50.1,6,Individual,0,0,4.477135731,702,3.399154334,0
5800,36,194.37,0,RENT,Source Verified,17-Jul,car,11.71,2005,6,0,95.2,8,Individual,0,0,4.623259631,697,3.804616417,0
9600,36,309.45,0,OWN,Not Verified,17-Jul,car,32.57,2006,27,0,19.4,44,Individual,0,0,4.812920038,707,3.916980047,0
2000,36,70.34,10,OWN,Source Verified,17-Jul,car,18.18,2006,7,0,19.8,26,Individual,1,0,4.954247335,732,3.560743301,0
12100,36,364.39,10,OWN,Not Verified,17-Jul,car,17.57,1983,14,0,56,28,Individual,2,0,4.908490381,737,4.594304135,0
3000,36,101.94,10,RENT,Verified,17-Jul,car,31,2002,6,0,50.8,18,Individual,0,0,4.477135731,727,4.029911105,0
30000,36,1040.7,1,RENT,Source Verified,17-Jul,car,22.12,2000,10,0,31.2,18,Individual,1,0,4.892100171,742,3.749117662,0
2175,36,78.7,3,RENT,Not Verified,17-Jul,car,5.36,1988,7,0,10.9,9,Individual,0,0,4.623259631,722,3.195899652,0
10000,36,309.74,10,MORTGAGE,Not Verified,17-Jul,car,5.87,2005,8,1,8.1,16,Individual,0,1,5.120577221,732,3.814580516,0
11500,36,404.42,9,RENT,Source Verified,17-Jul,car,7.88,1997,5,0,72.7,8,Individual,0,0,4.50516355,697,3.753736222,0
8400,36,308.04,7,RENT,Source Verified,17-Jul,car,17.97,2012,7,0,67.2,25,Individual,0,0,4.602070849,687,3.89181612,0
15000,60,333.6,3,OWN,Source Verified,17-Jul,car,11.17,1995,16,0,34.4,33,Individual,0,0,4.740370586,762,4.322446723,0
7200,36,239.11,10,MORTGAGE,Source Verified,17-Jul,car,7.58,2007,7,0,37.4,16,Individual,4,0,4.544080453,717,3.740204736,0
3275,36,121.72,,OWN,Source Verified,17-Jul,car,12.19,2014,5,0,43.5,7,Individual,0,0,4.113976758,687,3.182414652,0
18000,36,588.54,,MORTGAGE,Verified,17-Jul,car,94.32,2000,20,1,51,41,Joint App,6,1,4.138334282,682,4.515423427,0
3025,36,96.82,1,MORTGAGE,Not Verified,17-Jul,car,9.04,2009,9,0,6.6,21,Individual,3,0,4.832515299,757,2.995196292,0
15000,60,451.78,3,MORTGAGE,Source Verified,17-Jul,car,11.14,2007,9,2,47.2,12,Individual,0,1,4.826055356,667,3.820004307,0
6000,36,196.18,5,RENT,Not Verified,17-Jul,car,2.7,2004,10,3,17,16,Individual,0,0,4.875067054,662,3.748110467,0
7800,36,241.6,2,OWN,Source Verified,17-Jul,car,12.64,2007,14,0,41.7,37,Individual,2,0,4.748195782,747,3.910571048,0
5000,36,166.05,8,MORTGAGE,Source Verified,17-Jul,car,16.14,2006,9,1,28.2,33,Individual,1,1,4.602070849,662,3.347720217,0
3000,36,98.09,10,MORTGAGE,Not Verified,17-Jul,car,24.32,1995,11,0,43.6,22,Individual,5,0,4.778158489,742,4.131073048,0
9000,36,288.05,,OWN,Verified,17-Jul,car,7.9,1997,5,0,0,30,Individual,5,0,4.778158489,722,3.549493713,0
10000,36,326.97,2,MORTGAGE,Verified,17-Jul,car,14.5,1989,12,0,93.9,23,Individual,8,0,5.021193435,702,4.732425929,0
7200,36,230.44,10,RENT,Not Verified,17-Jul,car,16.45,1992,13,0,83,16,Individual,0,0,4.875067054,667,4.588619004,0
1500,36,48.7,3,OWN,Verified,17-Jul,car,19.38,2007,13,0,41.7,19,Individual,1,0,4.740370586,662,4.126942718,0
3000,36,96.02,3,RENT,Not Verified,17-Jul,car,11.08,2007,6,0,0,8,Individual,0,0,4.869237589,772,0,0
7200,36,253.21,0,RENT,Not Verified,17-Jul,car,12.49,2003,9,0,12,42,Individual,3,0,4.869237589,682,3.051152522,0
2000,36,67.96,5,RENT,Source Verified,17-Jul,car,19.11,2006,7,0,60.2,18,Individual,0,0,4.913289204,687,3.478566496,0
12000,36,392.36,10,RENT,Not Verified,17-Jul,car,12.09,1989,5,0,54.7,7,Individual,0,0,4.845104244,727,4.093981704,0
8400,36,259.64,,OWN,Not Verified,17-Jul,car,12.55,1993,6,0,1.9,12,Individual,3,0,4.954247335,842,2.81756537,0
7000,36,237.86,0,MORTGAGE,Not Verified,17-Jul,car,11.52,2009,11,0,23.6,23,Individual,5,0,4.755882475,662,3.534533756,0
4800,36,150.35,5,RENT,Source Verified,17-Jul,car,0.29,2011,1,0,7.8,5,Individual,0,0,5.096913487,772,3.010723865,0
6000,36,205.3,1,RENT,Not Verified,17-Jul,car,3.23,2005,7,0,39.2,16,Individual,0,0,4.472771072,742,3.749040269,0
36000,60,1182.26,4,MORTGAGE,Verified,17-Jul,car,13.51,2006,16,0,8.8,28,Individual,2,0,5.167320289,712,3.798857732,0
8000,36,275.33,10,MORTGAGE,Source Verified,16-Jun,car,22.69,1991,26,0,31.6,68,Individual,2,0,4.875067054,682,4.351661052,0
7000,36,240.92,10,RENT,Verified,16-Jun,car,4.44,2003,5,3,2.1,7,Individual,0,3,4.431379849,712,2.745855195,0
20000,60,586.91,2,RENT,Verified,16-Jun,car,30.66,2001,25,0,75.4,46,Individual,0,0,5.274160159,667,4.918266302,1
9600,36,330.4,10,MORTGAGE,Verified,16-Jun,car,16.38,1997,19,6,42,31,Individual,0,4,4.689140082,667,4.019739233,0
5000,36,160.15,0,RENT,Verified,16-Jun,car,28.94,2012,9,0,4.5,13,Individual,0,0,4.544080453,757,2.961895474,0
11500,36,363.51,0,MORTGAGE,Verified,16-Jun,car,10.43,2004,9,0,63.7,20,Individual,2,0,5.130336985,737,4.407050815,0
5000,36,169.66,4,MORTGAGE,Verified,16-Jun,car,24.89,2004,11,1,74.7,16,Individual,2,1,4.845104244,662,4.145165317,0
4000,36,137.67,10,MORTGAGE,Source Verified,16-Jun,car,3.23,2006,6,0,0,21,Individual,2,0,4.812920038,667,0,0
8000,36,259.99,4,OWN,Source Verified,16-Jun,car,8.13,2010,4,0,0,8,Individual,1,0,4.602070849,757,0,0
5000,36,154.37,3,MORTGAGE,Source Verified,16-Jun,car,22.52,2005,10,0,27.2,31,Individual,2,0,4.795886966,737,3.685562611,0
6000,36,194.99,10,MORTGAGE,Verified,16-Jun,car,18.66,2003,9,0,30,21,Individual,2,0,4.69897869,732,3.831997677,0
12000,60,354.26,10,MORTGAGE,Source Verified,16-Jun,car,19.68,1994,24,2,47.6,46,Individual,0,2,4.991230507,687,4.110219224,1
4000,36,130,3,MORTGAGE,Source Verified,16-Jun,car,17.32,2004,13,0,55.4,30,Individual,2,0,4.905455865,662,3.944778681,0
3000,36,101.8,5,OWN,Verified,16-Jun,car,21,2003,7,4,38.5,13,Individual,0,0,4.477135731,692,3.928139707,0
10900,36,349.11,0,OWN,Not Verified,16-Jun,car,20.64,2008,4,0,0,10,Individual,0,0,4.69897869,727,3.532244644,0
7000,36,222.57,8,MORTGAGE,Source Verified,16-Jun,car,12.56,2006,7,1,33.6,12,Individual,2,1,4.778158489,692,3.509202522,0
5000,36,162.49,10,MORTGAGE,Source Verified,16-Jun,car,4.86,2001,11,1,35.1,16,Individual,1,1,4.623259631,717,3.810232518,0
5600,36,199.63,3,MORTGAGE,Source Verified,16-Jun,car,34.88,2004,8,1,67.4,26,Individual,0,0,4.968487618,687,4.436417104,0
5000,36,162.49,10,MORTGAGE,Not Verified,16-Jun,car,9.56,1997,10,1,9.9,19,Individual,5,1,4.740370586,667,3.271144318,0
5000,36,163.67,10,MORTGAGE,Verified,16-Jun,car,21.92,2007,9,1,54.3,15,Individual,0,1,4.653222165,697,3.933689709,0
12000,36,389.98,10,RENT,Not Verified,16-Jun,car,8.34,1994,9,1,13.7,21,Individual,1,1,4.892100171,667,3.370883017,0
3000,36,98.21,6,RENT,Source Verified,16-Jun,car,21.41,1999,8,1,53,17,Individual,0,1,4.832515299,692,3.757775491,0
3000,36,100.78,10,RENT,Source Verified,16-Jun,car,17.63,2005,7,0,53.1,16,Individual,2,0,4.623259631,677,4.131490346,1
3600,36,115.31,6,MORTGAGE,Verified,16-Jun,car,10.33,2006,9,1,67.6,16,Individual,1,1,5.204122697,682,4.082821261,0
4000,36,139.82,10,MORTGAGE,Verified,16-Jun,car,21.16,1999,10,0,80.4,18,Individual,0,0,5.017037515,662,3.946796027,0
6000,36,205.04,3,RENT,Verified,16-Jun,car,12.58,2003,9,0,0.3,41,Individual,0,0,4.462412973,722,1.414973348,0
2000,36,67.19,2,RENT,Verified,16-Jun,car,28.37,2011,7,0,49.8,14,Individual,0,0,4.342442421,662,3.811642021,0
7500,36,231.55,3,MORTGAGE,Source Verified,16-Jun,car,1.73,1994,9,0,29.2,19,Individual,3,0,5.176094154,792,4.396373728,0
10500,36,356.27,10,RENT,Source Verified,16-Jun,car,12.42,1996,10,2,29.6,29,Individual,2,2,4.690204943,677,3.701222484,0
3000,36,98.21,10,OWN,Verified,16-Jun,car,6.78,2004,8,0,51,26,Individual,1,0,4.838042695,677,4.257990387,0
5000,36,154.37,9,MORTGAGE,Not Verified,16-Jun,car,6.53,1999,9,0,44.1,28,Individual,7,0,4.812920038,807,4.369197297,0
1800,36,57.24,10,MORTGAGE,Not Verified,16-Jun,car,23.5,1987,13,0,65,25,Individual,3,0,4.875067054,682,4.191395117,0
40000,60,905.83,10,OWN,Verified,16-Jun,car,8.07,1971,8,0,34.4,20,Individual,1,0,4.982275757,797,3.975569658,0
2000,36,67.19,10,MORTGAGE,Source Verified,16-Jun,car,13.33,2001,8,1,41.4,26,Individual,1,0,4.857338528,687,3.918449742,0
2100,36,67.26,2,RENT,Verified,16-Jun,car,17.04,2004,3,0,92.3,6,Individual,0,0,4.477135731,712,3.822821645,0
3000,36,96.09,3,RENT,Not Verified,16-Jun,car,25.9,2003,24,0,28.5,29,Individual,0,0,4.740370586,757,4.074304344,0
4000,36,136.7,2,MORTGAGE,Verified,16-Jun,car,6.99,2011,11,0,59.1,13,Individual,0,0,4.69897869,677,3.114277297,0
20000,36,635.91,10,MORTGAGE,Not Verified,16-Jun,car,10.03,1978,12,0,68.9,26,Individual,3,0,5.209646355,677,4.355202405,1
7000,36,230.8,2,RENT,Verified,16-Jun,car,17.24,2000,9,0,85.2,17,Individual,3,0,4.763435481,697,4.426250932,0
3500,36,112.1,,MORTGAGE,Not Verified,16-Jun,car,19.9,1990,7,0,58.6,17,Individual,2,0,4.812920038,697,3.955447211,1
6000,36,194.99,2,RENT,Not Verified,16-Jun,car,10.78,2006,22,0,2.9,35,Individual,0,0,4.778158489,722,2.45331834,0
20700,36,707.38,2,RENT,Source Verified,16-Jun,car,19.55,2007,16,0,23,23,Individual,0,0,4.653222165,697,3.723373567,0
3850,36,125.12,9,MORTGAGE,Source Verified,16-Jun,car,17.65,1999,8,0,48.3,27,Individual,4,0,4.986776212,662,3.006893708,0
10000,36,327.34,5,RENT,Source Verified,16-Jun,car,11.52,2008,8,0,33.3,12,Individual,0,0,5.00860443,707,3.591287265,0
7000,36,230.8,0,MORTGAGE,Verified,16-Jun,car,17.46,2002,12,0,94.1,19,Individual,1,0,5.091304601,672,4.037944155,0
3000,36,96.09,10,MORTGAGE,Verified,16-Jun,car,12.39,2000,7,0,11.5,20,Individual,1,0,4.903095416,712,3.225825991,0
4500,36,142.25,2,RENT,Verified,16-Jun,car,5.98,2003,6,0,17.3,8,Individual,0,0,5.000004343,772,3.44684771,1
3000,36,98.21,6,MORTGAGE,Verified,16-Jun,car,18.56,2002,10,0,61.8,23,Individual,5,0,5.000004343,702,3.943543977,0
6000,36,197.83,6,MORTGAGE,Verified,16-Jun,car,26.95,2003,11,1,34.7,20,Individual,1,1,4.785336955,717,4.034989216,0
8400,36,274.02,8,RENT,Source Verified,16-Jun,car,21.2,2008,5,0,78.7,12,Individual,0,0,4.732401802,687,4.026410681,0
5000,36,158.05,1,RENT,Source Verified,16-Jun,car,25.27,2010,7,0,7.3,12,Individual,0,0,4.599282501,767,3.443419462,0
12000,36,373.78,9,OWN,Source Verified,16-Jun,car,10.85,1999,14,0,42.8,32,Individual,2,0,5.176094154,697,4.408596076,0
6800,36,224.21,2,MORTGAGE,Source Verified,16-Jun,car,23.93,1990,16,3,32.5,42,Individual,2,3,4.812920038,677,3.872039668,0
6000,36,190.78,10,OWN,Source Verified,16-Jun,car,18.37,1992,10,0,65.5,32,Individual,5,0,5.096913487,687,4.524461034,0
2000,36,62.3,3,MORTGAGE,Verified,16-Jun,car,13.79,1993,7,0,83.4,30,Individual,3,0,4.916459213,727,4.465040635,0
11000,36,360.08,1,RENT,Not Verified,16-Jun,car,16.34,2008,9,0,11.5,13,Individual,0,0,4.672107098,722,3.393926007,0
22000,60,530.22,9,MORTGAGE,Not Verified,16-Jun,car,16.89,2003,15,0,22.5,28,Individual,3,0,5.0492219,717,4.033946203,0
5100,36,174.29,10,MORTGAGE,Source Verified,16-Jun,car,20.49,2008,4,0,64.4,15,Individual,0,0,4.892100171,667,3.654080235,0
5400,36,185.85,1,RENT,Source Verified,16-Jun,car,11.08,1996,16,1,54.6,20,Individual,2,1,4.857338528,707,3.135132651,0
6500,36,204.86,3,OWN,Verified,16-Jun,car,3.09,2007,6,0,16.8,9,Individual,0,0,4.544080453,762,3.469969209,0
5500,36,168.55,10,MORTGAGE,Not Verified,16-Jun,car,21.36,1996,11,0,50.8,21,Individual,2,0,4.69897869,717,4.457594289,0
6025,36,192.05,2,RENT,Not Verified,16-Jun,car,14.78,2008,9,0,37.7,15,Individual,0,0,4.845104244,697,3.622006673,0
25000,36,860.41,2,RENT,Not Verified,16-Jun,car,11.75,1998,13,2,16.6,25,Individual,0,1,5.190312084,667,3.490099005,0
8000,36,240.92,2,MORTGAGE,Not Verified,16-Jun,car,15.04,2004,15,0,18.9,23,Individual,0,0,4.459407567,757,3.378034322,0
10000,36,312.86,2,RENT,Source Verified,16-Jun,car,7.86,1997,17,1,2.2,43,Individual,0,1,4.792398694,672,2.683947131,0
8000,36,250.29,4,OWN,Not Verified,16-Jun,car,17.41,1984,15,1,43,55,Individual,5,0,4.653222165,662,3.893095666,0
4900,36,159.85,0,MORTGAGE,Source Verified,16-Jun,car,0.75,2012,2,0,57,4,Individual,2,0,4.602070849,717,2.456366033,0
6400,36,201.71,3,MORTGAGE,Verified,16-Jun,car,11.25,1996,9,1,74.6,20,Individual,1,1,4.875067054,697,4.103427397,0
12800,36,397.52,3,MORTGAGE,Verified,16-Jun,car,1.95,2001,4,0,3.2,12,Individual,2,0,5.255274918,697,2.250420002,0
1200,36,40.32,4,RENT,Verified,16-Jun,car,8.92,2007,2,0,98.4,8,Individual,0,0,4.544080453,687,3.391288049,0
7200,36,241.87,8,OWN,Source Verified,16-Jun,car,14.04,2002,14,1,9.1,20,Individual,0,1,4.431379849,732,3.092720645,0
9600,36,302.56,10,MORTGAGE,Source Verified,16-Jun,car,21.75,1993,10,0,84.4,23,Individual,3,0,4.869237589,712,4.469144282,0
8000,36,250.29,4,RENT,Not Verified,16-Jun,car,2.94,2008,7,1,5.3,8,Individual,0,0,4.707578692,712,3.423409728,0
5000,36,174.78,1,OWN,Source Verified,16-Jun,car,27.74,1994,8,1,27.2,29,Individual,6,1,4.903095416,667,2.736396502,0
24000,36,791.09,3,MORTGAGE,Not Verified,16-Jun,car,11.22,2008,13,0,35.7,26,Individual,2,0,5.176094154,677,4.064083436,0
5000,36,157.59,6,RENT,Source Verified,16-Jun,car,3.64,2001,4,2,31.2,16,Individual,0,2,4.544080453,667,3.544068044,0
6000,36,180.69,3,MORTGAGE,Source Verified,16-Jun,car,6.52,2002,24,0,4.1,61,Individual,6,0,5.414975018,792,4.812866584,0
8400,36,257.42,10,MORTGAGE,Not Verified,16-Jun,car,15.64,1996,11,0,44.9,23,Individual,1,0,4.963792548,717,4.028611915,0
9000,36,293.59,8,OWN,Verified,16-Jun,car,31.38,2001,15,0,57.6,33,Individual,2,0,4.740370586,682,4.60329597,0
7000,36,235.83,0,OWN,Source Verified,16-Jun,car,14.26,1992,10,0,66.7,37,Individual,3,0,4.778158489,687,4.21170775,0
2800,36,86.96,10,OWN,Not Verified,16-Jun,car,36.49,1978,21,0,21.9,38,Individual,2,0,4.857338528,792,4.967243676,0
18400,36,600.22,1,RENT,Source Verified,16-Jun,car,17.11,2010,13,0,20.3,15,Individual,0,0,4.602070849,752,3.631443769,0
26000,36,782.99,0,RENT,Source Verified,16-Jun,car,4.36,2000,13,0,6.8,22,Individual,2,0,4.812920038,812,3.893040112,0
2500,36,82.41,7,MORTGAGE,Source Verified,16-Jun,car,5.69,1999,14,1,37.4,26,Individual,0,0,4.778158489,722,4.074889548,0
3000,36,100.78,10,RENT,Verified,16-Jun,car,7.31,1995,7,0,56.4,18,Individual,4,0,4.863328809,662,3.844725628,0
6800,36,216.75,10,MORTGAGE,Verified,16-Jun,car,8,2007,17,0,38.3,19,Individual,2,0,4.875067054,712,4.28368559,0
5000,36,181.39,4,RENT,Verified,16-Jun,car,20.86,1999,8,0,56.4,25,Individual,0,0,5.060701617,672,3.450403086,0
2000,36,68.81,10,RENT,Not Verified,16-Jun,car,32.03,2004,16,0,83.9,32,Individual,0,0,4.50516355,662,3.576916956,0
15000,60,352.62,3,RENT,Verified,16-Jun,car,11.07,2004,38,1,0.7,55,Individual,0,1,4.903095416,672,2.26245109,1
28800,60,746.93,5,MORTGAGE,Source Verified,16-Jun,car,19.82,1986,15,0,46.4,33,Individual,1,0,5.309632296,682,4.474012185,0
11375,60,336.82,,MORTGAGE,Source Verified,16-Jun,car,27.81,1977,12,1,35.6,34,Individual,3,1,4.716011695,692,3.763652571,0
8000,36,275.22,1,OWN,Not Verified,16-Jun,car,38.31,1996,12,0,45.7,34,Individual,1,0,4.778158489,717,4.101231387,1
2000,36,80.26,2,OWN,Source Verified,16-Jun,car,22.4,2010,17,0,24.2,22,Individual,2,0,4.477135731,727,3.636287252,0
6000,36,191.25,0,OWN,Source Verified,16-Jun,car,22.92,1997,8,0,47.9,21,Individual,0,0,4.369234417,707,4.119255889,1
